Admitted,Place,Case_Year,Admitted,Found_on,Brought_in_after,City,County,Reason,Reason_edited,Reason_e,First_aid,Species,Species_e,Sex,Sex_e,Age,Age_e,G_O,Disposition,DDate,weight,BCS,attitude,dehydration,head,CNS,cardiopulmonary,GI,musculoskeletal,integument,body,forelimb,forelimb_e,hindlimb,hindlimb_e,treatment,Heat,Fluids,NSAID,Antibiotic,Steroid,treatment_e,admit_date,found_date,ID,r,Disposition_binary,F_Aid,month,season
1994-03-19,Lindsey,1994,1994-03-19,1994-03-17,2,Fremont,Alameda County,on ground,found on the ground,found on the ground,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-04-04 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, real food",1.0,0.0,0.0,0.0,0.0,yes,1994-03-19,1994-03-17,588_ANHU,found on the ground,Released,Yes,3,Spring
1994-03-19,Lindsey,1994,1994-03-19,1994-03-19,0,Orinda,Contra Costa County,"Heard it hit window, found it lying on ground",window hit,window hit,honey water ,ALHU,Selasphorus,unknown,Female-like ,Adult,adult-like,Selasphorus spp.,Died +24hr,1994-06-04 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-03-19,1994-03-19,589_ALHU,window hit,Died,Yes,3,Spring
1994-03-22,Lindsey,1994,1994-03-22,1994-03-22,0,Concord,Contra Costa County,couldn't fly,unknown,unknown,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Died +24hr,1994-04-12 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-03-22,1994-03-22,590_ANHU,unknown,Died,No,3,Spring
1994-03-22,Lindsey,1994,1994-03-22,1994-03-20,2,Oakland,Alameda County,"flapped wings, couldn't fly",unknown,unknown,nectar,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-04-11 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, real food",1.0,0.0,0.0,0.0,0.0,yes,1994-03-22,1994-03-20,591_ANHU,unknown,Released,Yes,3,Spring
1994-03-23,Lindsey,1994,1994-03-23,1994-03-23,0,Pleasant Hill,Contra Costa County,"on ground, cat probably had",caught by domestic animal,caught by domestic animal,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-05-01 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-03-23,1994-03-23,592_ANHU,caught by domestic animal,Released,No,3,Spring
1994-03-23,Lindsey,1994,1994-03-23,1994-03-22,1,Alameda,Alameda County,Student (9 yr old) claims he caught the bird as it fell from the tree.,fell out of a nest,nest-related,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-05-01 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, real food",1.0,0.0,0.0,0.0,0.0,yes,1994-03-23,1994-03-22,593_ANHU,nest-related,Released,Yes,3,Spring
1994-04-05,Lindsey,1994,1994-04-05,1994-04-05,0,Concord,Contra Costa County,fell down when garage door opened,found in the garage,found inside,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-05 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food (pjn)",1.0,0.0,0.0,0.0,0.0,yes,1994-04-05,1994-04-05,599_ANHU,found inside,Died,No,4,Spring
1994-04-09,Lindsey,1994,1994-04-09,1994-04-09,0,Dublin,Alameda County,caught by domestic animal,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,1994-05-22 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat,1.0,0.0,0.0,0.0,0.0,yes,1994-04-09,1994-04-09,607_ANHU,caught by domestic animal,Released,No,4,Spring
1994-04-10,Lindsey,1994,1994-04-10,1994-04-10,0,Berkeley,Alameda County,"lying on ground, possibly fell out of tree",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-10 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-10,1994-04-10,608_ANHU,found on the ground,Died,No,4,Spring
1994-04-11,Lindsey,1994,1994-04-11,1994-04-11,0,Pleasant Hill,Contra Costa County,"couldn""t fly",unknown,unknown,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-11 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Heat, fed.",1.0,0.0,0.0,0.0,0.0,yes,1994-04-11,1994-04-11,611_ANHU,unknown,Died,No,4,Spring
1994-04-14,Lindsey,1994,1994-04-14,1994-04-14,0,Concord,Contra Costa County,Fell from nest. Mother in vicinity but won't go back to nest.,fell out of a nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Days,Nestling,Non-selasphorus spp.,Released,1994-05-30 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-14,1994-04-14,612_ANHU,nest-related,Released,No,4,Spring
1994-04-14,Lindsey,1994,1994-04-14,1994-04-14,0,Concord,Contra Costa County,Fell from nest. Mother in vicinity but won't go back to nest.,fell out of a nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Days,Nestling,Non-selasphorus spp.,Released,1994-05-30 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-14,1994-04-14,613_ANHU,nest-related,Released,No,4,Spring
1994-04-14,Lindsey,1994,1994-04-14,1994-04-14,0,Walnut Creek,Contra Costa County,on the ground and could not fly--crooked tail,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-14 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-04-14,1994-04-14,614_ANHU,found on the ground,Died,No,4,Spring
1994-04-14,Lindsey,1994,1994-04-14,1994-04-14,0,Pleasant Hill,Contra Costa County,in cats mouth,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-15 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-14,1994-04-14,615_ANHU,caught by domestic animal,Died,No,4,Spring
1994-04-16,Lindsey,1994,1994-04-16,1994-04-16,0,Berkeley,Alameda County,found in kitchen,flew into the house,found inside,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,1994-05-08 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-04-16,1994-04-16,618_ANHU,found inside,Released,No,4,Spring
1994-04-17,Lindsey,1994,1994-04-17,1994-04-16,1,Port Costa,Contra Costa County,found mother dead in driveway; nest was in eaves of house,found in the nest,nest-related,unknown,ALHU,Selasphorus,unknown,unknown,Nestling,Nestling,Selasphorus spp.,Released,1994-05-22 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-17,1994-04-16,619_ALHU,nest-related,Released,No,4,Spring
1994-04-17,Lindsey,1994,1994-04-17,1994-04-16,1,Port Costa,Contra Costa County,found mother dead in driveway; nest was in eaves of house,found in the nest,nest-related,unknown,ALHU,Selasphorus,unknown,unknown,Nestling,Nestling,Selasphorus spp.,Released,1994-05-22 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-17,1994-04-16,620_ALHU,nest-related,Released,No,4,Spring
1994-04-19,Lindsey,1994,1994-04-19,1994-04-19,0,Martinez,Contra Costa County,found underneath a parked car; wing injury,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-19 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-19,1994-04-19,622_ANHU,found on the ground,Died,No,4,Spring
1994-04-19,Lindsey,1994,1994-04-19,1994-04-19,0,Concord,Contra Costa County,"trying to fly, but couldn't - may have hit window",window hit,window hit,unknown,RUHU,Selasphorus,unknown,Female-like ,Adult,adult-like,Selasphorus spp.,Died +24hr,1994-04-21 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-19,1994-04-19,623_RUHU,window hit,Died,No,4,Spring
1994-04-19,Lindsey,1994,1994-04-19,1994-04-19,0,Walnut Creek,Contra Costa County,"in the road trying to fly - almost hit by car, sibling dead",found on the ground,found on the ground,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-05-20 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-19,1994-04-19,624_ANHU,found on the ground,Released,Yes,4,Spring
1994-04-21,Lindsey,1994,1994-04-21,1994-04-21,0,Danville,Contra Costa County,Flew into warehouse area of grocery store. Now unable to fly. Possible winginjury.,flew into the house,found inside,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-04-21 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-21,1994-04-21,625_ANHU,found inside,Died,No,4,Spring
1994-04-23,Lindsey,1994,1994-04-23,1994-04-22,1,Walnut Creek,Contra Costa County,"Cat caught, seemed to perk up since yesterday",caught by domestic animal,caught by domestic animal,nectar,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died +24hr,1994-05-07 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-04-23,1994-04-22,628_ANHU,caught by domestic animal,Died,Yes,4,Spring
1994-04-23,Lindsey,1994,1994-04-23,1994-04-23,0,Livermore,Alameda County,received from Alameda Animal Control,unknown,unknown,sugar water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,1994-05-08 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-04-23,1994-04-23,629_ANHU,unknown,Released,Yes,4,Spring
1994-04-30,Lindsey,1994,1994-04-30,1994-04-30,0,Martinez,Contra Costa County,"In auditorium, flew in open door and flew around. fell down.",flew into the house,found inside,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,1994-04-30 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-04-30,1994-04-30,632_ANHU,found inside,Died,No,4,Spring
1994-05-07,Lindsey,1994,1994-05-07,1994-05-07,0,Concord,Contra Costa County,Dog caught,Dog caught,caught by domestic animal,sugar water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-05-07 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Heat, nektarplus.",1.0,1.0,0.0,0.0,0.0,yes,1994-05-07,1994-05-07,636_ANHU,caught by domestic animal,Died,Yes,5,Spring
1994-05-07,Lindsey,1994,1994-05-07,1994-05-07,0,El Cerrito,Contra Costa County,sitting on ground,found on the ground,found on the ground,dextose solution,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,1994-06-23 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Heat, nektarplus.",1.0,1.0,0.0,0.0,0.0,yes,1994-05-07,1994-05-07,638_ANHU,found on the ground,Released,Yes,5,Spring
1994-05-09,Lindsey,1994,1994-05-09,1994-05-09,0,Martinez,Contra Costa County,"on ground, put on branch, nothing happened",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Died in 24hr,1994-05-09 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-05-09,1994-05-09,639_ANHU,found on the ground,Died,No,5,Spring
1994-05-13,Lindsey,1994,1994-05-13,1994-05-13,0,Walnut Creek,Contra Costa County,on ground only able to get a little height when flying,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,1994-06-23 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-05-13,1994-05-13,640_ANHU,found on the ground,Released,No,5,Spring
1994-05-17,Lindsey,1994,1994-05-17,1994-05-17,0,Berkeley,Alameda County,Cat caught,caught by domestic animal,caught by domestic animal,sugar water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-05-18 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-05-17,1994-05-17,643_ANHU,caught by domestic animal,Died,Yes,5,Spring
1994-05-23,Lindsey,1994,1994-05-23,1994-05-22,1,Antioch,Contra Costa County,caught by domestic animal,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died +24hr,1994-05-25 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-05-23,1994-05-22,646_ANHU,caught by domestic animal,Died,No,5,Spring
1994-05-24,Lindsey,1994,1994-05-24,1994-05-24,0,Berkeley,Alameda County,may have fallen from nest,fell out of a nest,nest-related,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-06-08 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-05-24,1994-05-24,647_ANHU,nest-related,Released,Yes,5,Spring
1994-05-25,Lindsey,1994,1994-05-25,1994-05-25,0,Alamo,Contra Costa County,On ground in yard,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Died in 24hr,1994-06-29 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, fluids",1.0,1.0,0.0,0.0,0.0,yes,1994-05-25,1994-05-25,648_ANHU,found on the ground,Died,No,5,Spring
1994-05-26,Lindsey,1994,1994-05-26,1994-05-25,1,Martinez,Contra Costa County,,unknown,unknown,water,RUHU,Selasphorus,unknown,unknown,Nestling,Nestling,Selasphorus spp.,Released,1994-06-18 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-05-26,1994-05-25,649_RUHU,unknown,Released,Yes,5,Spring
1994-05-26,Lindsey,1994,1994-05-26,1994-05-26,0,Pleasant Hill,Contra Costa County,caught by domestic animal,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died +24hr,1994-05-29 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-05-26,1994-05-26,650_ANHU,caught by domestic animal,Died,No,5,Spring
1994-05-27,Lindsey,1994,1994-05-27,1994-05-27,0,Concord,Contra Costa County,caught by domestic animal,caught by domestic animal,caught by domestic animal,sugar water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died +24hr,1994-06-07 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-05-27,1994-05-27,651_ANHU,caught by domestic animal,Died,Yes,5,Spring
1994-05-29,Lindsey,1994,1994-05-29,1994-05-28,1,Oakland,Alameda County,on steps at house,found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-05-30 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-05-29,1994-05-28,655_ANHU,found on the ground,Died,Yes,5,Spring
1994-05-31,Lindsey,1994,1994-05-31,1994-05-30,1,Martinez,Contra Costa County,,unknown,unknown,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,1994-05-31 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-05-31,1994-05-30,656_ANHU,unknown,Died,No,5,Spring
1994-06-01,Lindsey,1994,1994-06-01,1994-06-01,0,Oakland,Alameda County,little babies in nest,found in the nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Died +24hr,1994-06-09 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-06-01,1994-06-01,658_ANHU,nest-related,Died,No,6,Summer
1994-06-01,Lindsey,1994,1994-06-01,1994-06-01,0,Oakland,Alameda County,little babies in nest,found in the nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Released,1994-09-10 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-06-01,1994-06-01,659_ANHU,nest-related,Released,No,6,Summer
1994-06-02,Lindsey,1994,1994-06-02,1994-06-02,0,Danville,Contra Costa County,caught by domestic animal,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,1994-06-02 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-06-02,1994-06-02,660_ANHU,caught by domestic animal,Died,No,6,Summer
1994-06-08,Lindsey,1994,1994-06-08,1994-06-08,0,Concord,Contra Costa County,Child found bird moving in grass,found on the ground,found on the ground,water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-07-07 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-06-08,1994-06-08,664_ANHU,found on the ground,Released,Yes,6,Summer
1994-06-09,Lindsey,1994,1994-06-09,1994-06-09,0,Pittsburg,Contra Costa County,"On ground, sibling dead.",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Euthanized +24hr,1994-06-12 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-06-09,1994-06-09,665_ANHU,found on the ground,Died,No,6,Summer
1994-06-09,Lindsey,1994,1994-06-09,1994-06-09,0,Concord,Contra Costa County,"Found on schoolyard, in small pile of grass. Brouhgt in to teacher by first grader.",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,1994-07-16 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-06-09,1994-06-09,667_ANHU,found on the ground,Released,No,6,Summer
1994-06-09,Lindsey,1994,1994-06-09,1994-06-09,0,Oakland,Alameda County,on ground,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,1994-07-16 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-06-09,1994-06-09,668_ANHU,found on the ground,Released,No,6,Summer
1994-06-12,Lindsey,1994,1994-06-12,1994-06-12,0,Martinez,Contra Costa County,Cat caught,caught by domestic animal,caught by domestic animal,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-07-26 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-06-12,1994-06-12,672_ANHU,caught by domestic animal,Released,No,6,Summer
1994-06-13,Lindsey,1994,1994-06-13,1994-06-12,1,Richmond,Contra Costa County,Cat caught. Found in living room.,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-06-13 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-06-13,1994-06-12,673_ANHU,caught by domestic animal,Died,No,6,Summer
1994-06-14,Lindsey,1994,1994-06-14,1994-06-14,0,Walnut Creek,Contra Costa County,"in garage for hours, wouldn't leave, exhausted",found in the garage,found inside,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-06-14 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,1994-06-14,1994-06-14,674_ANHU,found inside,Died,No,6,Summer
1994-06-14,Lindsey,1994,1994-06-14,1994-06-13,1,Piedmont,Alameda County,,unknown,unknown,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-07-31 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-06-14,1994-06-13,675_ANHU,unknown,Released,No,6,Summer
1994-06-15,Lindsey,1994,1994-06-15,1994-06-14,1,Pleasant Hill,Contra Costa County,Husband found at construction site on ground unable to fly.,found on the ground,found on the ground,sugar water,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-07-13 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-06-15,1994-06-14,676_ANHU,found on the ground,Released,Yes,6,Summer
1994-06-19,Lindsey,1994,1994-06-19,1994-06-19,0,Walnut Creek,Contra Costa County,Found on doorstep; lots of cats around,caught by domestic animal,caught by domestic animal,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,1994-07-26 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-06-19,1994-06-19,681_ANHU,caught by domestic animal,Released,No,6,Summer
1994-06-20,Lindsey,1994,1994-06-20,1994-06-20,0,Concord,Contra Costa County,in driveway,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized +24hr,1994-06-22 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, food",1.0,0.0,0.0,0.0,0.0,yes,1994-06-20,1994-06-20,682_ANHU,found on the ground,Died,No,6,Summer
1994-06-26,Lindsey,1994,1994-06-26,1994-06-26,0,Walnut creek,Contra Costa County,on ground had 1 wing out,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,1994-07-31 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,Heat.,1.0,0.0,0.0,0.0,0.0,yes,1994-06-26,1994-06-26,685_ANHU,found on the ground,Released,No,6,Summer
1994-06-27,Lindsey,1994,1994-06-27,1994-06-27,0,Livermore,Alameda County,In the street.  Trees had been trimmed in nearby neighborhood.,found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,1994-08-05 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Heat, fed.",1.0,0.0,0.0,0.0,0.0,yes,1994-06-27,1994-06-27,686_ANHU,found on the ground,Released,Yes,6,Summer
1994-07-04,Lindsey,1994,1994-07-04,1994-07-04,0,Port Costa,Contra Costa County,CC.Finder wants bird released back in her yard.,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,1994-07-05 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,"Heat, fed.",1.0,0.0,0.0,0.0,0.0,yes,1994-07-04,1994-07-04,692_ANHU,caught by domestic animal,Died,No,7,Summer
